Wellbore name,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,delta_P,BB_pred
15/9-F-12 H,3629.0,514832.0,5.0,3634.0,0.0013758943313153,141.86607880958942,74.654,77.639,106.049,46.37669,24.0,165.249,263.963371804809
15/9-F-12 H,4685.0,655592.0,15.0,4700.0,0.0031914893617021,139.9342582710779,72.772,81.855,106.744,57.02165,24.0,182.908,306.8911000374715
15/9-F-12 H,1879.691516709512,272055.5269922879,2960.4113110539847,4840.102827763496,0.6116422349691949,144.73413566739603,59.071,81.965,107.344,48.95261,23.34,215.466,352.7735390388641
15/9-F-12 H,2728.0,480457.0,4.0,2732.0,0.0014641288433382,176.12060117302053,91.778,74.271,105.781,31.49891,24.0,168.745,232.9242937721873
15/9-F-12 H,4814.0,649841.0,40.0,4854.0,0.0082406262875978,134.98982135438305,56.618,78.836,106.494,66.64976,24.0,169.24,316.49502144802227
15/9-F-12 H,2154.0,297182.0,2015.0,4169.0,0.4833293355720796,137.96750232126277,58.768,82.673,107.112,51.24173,24.0,199.526,316.55053723174365
15/9-F-12 H,2090.0,293955.0,4.0,2094.0,0.0019102196752626,140.64832535885168,96.513,70.819,105.982,34.97059,24.0,169.561,222.7431921653445
15/9-F-12 H,4951.0,688051.0,216.0,5167.0,0.0418037545964776,138.972126843062,56.308,80.653,106.773,74.91145,24.0,180.571,333.94698420044637
15/9-F-12 H,5491.0,799405.0,14.0,5505.0,0.0025431425976385,145.58459297031507,68.083,80.193,106.605,62.03865,24.0,175.836,349.581057941157
15/9-F-12 H,5165.0,723179.0,622.0,5787.0,0.1074822878866424,140.01529525653436,58.844,82.442,107.027,72.52885,24.0,189.673,370.21246361734455
15/9-F-12 H,3046.0,439178.0,0.0,3046.0,0.0,144.18187787261982,111.45,73.108,105.896,30.68344,24.0,178.75800000000004,241.49053418714286
15/9-F-12 H,4402.909090909091,629030.1818181818,0.0,4402.909090909091,0.0,142.86694747274527,96.789,77.045,106.619,45.39998,22.0,184.84500000000003,291.99593871084045
15/9-F-12 H,4265.513513513513,606304.8648648649,1803.243243243244,6068.756756756757,0.2971355280034203,142.1411192214112,55.653,81.95,106.128,69.43099,18.5,199.055,397.1471294346208
15/9-F-12 H,4495.0,644233.0,0.0,4495.0,0.0,143.3221357063404,85.484,79.341,106.616,51.79489,24.0,181.09900000000005,296.90936461348804
15/9-F-12 H,4597.0,642489.0,1343.0,5940.0,0.2260942760942761,139.76267130737438,54.568,83.542,107.226,75.26082,24.0,194.19,385.32827540112055
15/9-F-12 H,3163.0,460619.0,7.0,3170.0,0.0022082018927444,145.62725260828327,93.466,76.641,106.07,41.69731,24.0,172.445,246.6206118174571
15/9-F-12 H,3737.0,529699.0,164.0,3901.0,0.042040502435273,141.74444741771475,70.53,80.067,106.537,49.25679,24.0,170.009,276.4279920933545
15/9-F-12 H,1865.0,269234.0,3248.0,5113.0,0.6352434969685117,144.36139410187667,59.366,89.574,107.279,51.26635,24.0,223.35400000000004,365.6720713286506
15/9-F-12 H,5135.0,767515.0,12.0,5147.0,0.002331455216631,149.46738072054526,80.39,80.024,106.252,43.48804,24.0,178.92400000000004,329.7070638133776
15/9-F-12 H,3234.0,432800.0,92.0,3326.0,0.0276608538785327,133.82807668521954,68.901,78.462,106.387,48.23377,24.0,165.82299999999998,255.69763104348272
15/9-F-12 H,2284.0,328557.0,2857.0,5141.0,0.5557284574985412,143.8515761821366,61.782,88.985,107.317,51.19494,24.0,218.827,361.8514159068253
15/9-F-12 H,3131.0,406562.0,1.0,3132.0,0.0003192848020434,129.85052698818268,98.039,74.959,105.91,32.0421,24.0,173.64500000000004,245.63445445153826
15/9-F-12 H,4147.016706443914,591133.1742243436,0.0,4147.016706443914,0.0,142.54419889502762,81.691,76.922,106.437,45.01147,4.19,175.439,283.02296795610476
15/9-F-12 H,3426.0,484059.0,2028.0,5454.0,0.3718371837183718,141.28984238178634,48.394,84.933,107.294,82.18329,24.0,197.995,367.4674418929098
15/9-F-12 H,3390.0,509448.0,14.0,3404.0,0.0041128084606345,150.27964601769912,76.299,76.404,106.013,44.14644,24.0,164.537,256.1685346587036
15/9-F-12 H,5058.0,708322.0,19.0,5077.0,0.0037423675398857,140.03993673388692,66.634,81.006,106.825,63.73268,24.0,185.085,326.03045570742364
15/9-F-12 H,2119.0,309891.0,3303.0,5422.0,0.6091848026558465,146.24398301085418,55.091,88.24,107.508,54.7847,24.0,211.99,379.12862416369813
15/9-F-12 H,2747.0,481823.0,4.0,2751.0,0.0014540167211922,175.39970877320712,92.24,73.417,105.794,31.41246,24.0,168.901,233.60018985092137
15/9-F-12 H,4856.0,652521.0,36.0,4892.0,0.0073589533932951,134.374176276771,55.713,78.948,106.496,68.00776,24.0,168.984,318.24283859994364
15/9-F-12 H,1635.0,233630.0,1524.0,3159.0,0.4824311490978157,142.89296636085626,66.61,72.608,106.994,38.1281,24.0,203.149,283.1558870155552
15/9-F-12 H,2093.0,293974.0,4.0,2097.0,0.0019074868860276,140.4558050645007,96.966,72.574,105.997,34.93069,24.0,170.10500000000002,222.43882080646242
15/9-F-12 H,4573.552537526804,638717.3695496783,483.77412437455325,5057.3266619013575,0.0956580732700135,139.65453863465868,58.484,77.909,106.724,55.68201,13.99,186.677,332.13804979947327
15/9-F-12 H,5497.0,799580.0,20.0,5517.0,0.0036251586006887,145.45752228488266,68.637,80.275,106.606,61.7554,24.0,176.184,350.17260023974507
15/9-F-12 H,3047.0,446905.0,0.0,3047.0,0.0,146.67049556941254,110.934,72.308,105.902,30.92304,24.0,178.602,241.65172048897273
15/9-F-12 H,4422.0,630101.0,0.0,4422.0,0.0,142.49231117141565,93.753,81.262,106.67,49.45753,24.0,186.115,292.16020542962036
15/9-F-12 H,3487.252412392077,502367.9024885729,2599.8984255967493,6087.150837988826,0.4271125350420504,144.0583711988815,64.725,79.433,107.266,59.27711,19.69,199.66,404.8043777067425
15/9-F-12 H,4425.0,635969.0,0.0,4425.0,0.0,143.7218079096045,86.237,79.372,106.618,51.38528,24.0,181.143,293.76849603665755
15/9-F-12 H,4067.552507501072,583570.3386198028,1168.6240891555938,5236.176596656665,0.2231827111984283,143.46965098634294,61.328,81.025,107.177,64.59806,23.33,192.611,347.9029424756913
15/9-F-12 H,3145.0,461623.0,7.0,3152.0,0.0022208121827411,146.77996820349762,93.575,76.676,106.071,41.6702,24.0,172.447,246.0093561962557
15/9-F-12 H,3719.0,529145.0,164.0,3883.0,0.0422353850115889,142.28152729228287,71.263,80.235,106.546,50.29896,24.0,170.435,275.6555923792652
15/9-F-12 H,1857.0,268110.0,3251.0,5108.0,0.6364526233359437,144.37802907915994,59.212,90.003,107.276,51.26407,24.0,223.608,365.48453194397183
15/9-F-12 H,6417.687934301958,968982.9437776374,15.161086544535692,6432.849020846494,0.0023568230025925,150.98629813371133,81.195,79.571,106.248,42.24035,15.83,178.765,405.11078228866296
15/9-F-12 H,2864.0,387729.0,78.0,2942.0,0.0265125764785859,135.3802374301676,68.97,77.883,106.387,48.31041,24.0,165.77,244.00893168437793
15/9-F-12 H,2282.0,326332.0,2863.0,5145.0,0.5564625850340136,143.00262927256793,61.709,89.159,107.315,51.25849,24.0,219.016,362.01613620602365
15/9-F-12 H,3080.213903743316,363660.9625668449,6.4171122994652405,3086.6310160427806,0.002079002079002,118.06354166666668,97.897,75.26,105.907,30.92542,7.48,173.522,244.84192526491265
15/9-F-12 H,3525.0,497798.0,2180.0,5705.0,0.3821209465381244,141.21929078014185,47.862,84.317,107.31,86.566,24.0,198.789,381.338099478021
15/9-F-12 H,5053.0,766791.0,20.0,5073.0,0.0039424403705893,151.7496536710865,79.961,80.947,106.161,43.38664,24.0,178.35499999999996,326.2124241175604
15/9-F-12 H,4912.0,674399.0,136.0,5048.0,0.0269413629160063,137.29621335504885,64.443,80.934,106.528,60.24002,24.0,173.363,325.8083099811257
15/9-F-12 H,2476.0,353860.0,2847.0,5323.0,0.5348487694908886,142.91599353796445,59.135,88.079,107.339,54.61929,24.0,214.555,369.4223005179562
15/9-F-12 H,5146.0,739602.0,21.0,5167.0,0.0040642539191019,143.7236688690245,55.114,78.622,106.453,70.48449,24.0,168.21099999999998,333.374301802834
15/9-F-12 H,4881.0,692848.0,416.0,5297.0,0.078535019822541,141.9479614833026,64.531,79.862,106.994,67.09705,24.0,188.22,342.48348788043575
15/9-F-12 H,3683.52,525633.6,12.48,3696.0,0.0033766233766233,142.69872296064634,70.284,75.274,106.112,47.94442,25.0,163.38099999999997,267.3484443491199
15/9-F-12 H,4307.0,602824.0,357.0,4664.0,0.0765437392795883,139.9637798931971,77.127,82.33,106.786,52.15134,24.0,183.577,309.22734027386775
15/9-F-12 H,3576.0,507354.0,19.0,3595.0,0.0052851182197496,141.8775167785235,73.086,76.391,106.048,46.80728,24.0,164.527,263.2673743331561
15/9-F-12 H,5037.119113573407,707392.7977839335,22.1606648199446,5059.279778393352,0.0043802014892685,140.43598768147822,66.459,82.988,106.843,62.92036,10.83,185.489,324.7178587501333
15/9-F-12 H,2029.1756581786792,297489.1670263271,3147.863616745792,5177.039274924471,0.6080432172869147,146.60592138846349,55.694,88.013,107.471,51.51316,23.17,212.815,367.35727338830276
15/9-F-12 H,2986.466165413534,527557.894736842,4.511278195488722,2990.9774436090224,0.0015082956259426,176.64954682779452,90.712,75.758,105.816,31.48973,15.96,169.70499999999998,240.52261139614387
15/9-F-12 H,4871.0,656677.0,47.0,4918.0,0.0095567303782025,134.8135906384726,54.918,78.95,106.498,69.10177,24.0,168.849,319.77248183311804
15/9-F-12 H,2508.0,355952.0,2251.0,4759.0,0.4729985291027527,141.92663476874003,53.952,86.067,107.222,58.72166,24.0,201.001,339.99670048995813
15/9-F-12 H,2084.0,295565.0,40.0,2124.0,0.0188323917137476,141.82581573896354,97.253,72.262,105.993,34.77368,24.0,170.23400000000004,223.88282266660548
15/9-F-12 H,4199.437675726335,594265.4170571696,274.4142455482662,4473.851921274601,0.0613373554550025,141.51071237279058,71.062,78.766,106.622,55.11982,21.34,177.257,301.4550549082316
15/9-F-12 H,5571.0,813071.0,22.0,5593.0,0.0039334882889325,145.94704720875964,68.649,80.931,106.609,60.50302,24.0,176.923,354.3236389152635
15/9-F-12 H,5099.0,711628.0,466.0,5565.0,0.0837376460017969,139.56226711119828,58.448,83.721,107.036,72.93774,24.0,190.203,356.215307814651
15/9-F-12 H,3036.0,445616.0,0.0,3036.0,0.0,146.77733860342556,110.326,74.702,105.902,30.84932,24.0,178.607,240.93265050361055
15/9-F-12 H,4360.0,623045.0,0.0,4360.0,0.0,142.90022935779817,94.316,82.048,106.669,49.20211,24.0,186.167,289.2765485705395
15/9-F-12 H,4425.0,636018.0,0.0,4425.0,0.0,143.7328813559322,86.636,79.232,106.619,51.34268,24.0,181.296,293.75578872054797
15/9-F-12 H,4420.0,620160.0,1280.0,5700.0,0.2245614035087719,140.30769230769232,56.365,83.174,107.208,72.12867,24.0,194.154,371.86900623597836
15/9-F-12 H,3177.0,465308.0,7.0,3184.0,0.0021984924623115,146.46144161158327,93.6,76.926,106.057,41.64633,24.0,172.475,246.97053189646064
15/9-F-12 H,3704.0,526019.0,167.0,3871.0,0.0431413071557737,142.0137688984881,72.333,79.472,106.553,50.1141,24.0,170.668,275.3108625621582
15/9-F-12 H,1860.0,268868.0,3257.0,5117.0,0.6365057650967364,144.55268817204302,59.345,89.283,107.274,51.2658,24.0,223.439,365.974555818267
15/9-F-12 H,5126.0,762147.0,12.0,5138.0,0.0023355391202802,148.68259851736246,80.422,80.98,106.253,43.45684,24.0,179.23999999999998,328.8283967178184
15/9-F-12 H,2727.0,368588.0,129.0,2856.0,0.0451680672268907,135.16244957829116,68.913,77.841,106.388,48.3867,24.0,165.788,242.89935985450703
15/9-F-12 H,2278.0,327249.0,2863.0,5141.0,0.5568955456136938,143.65627743634766,61.9,88.419,107.312,51.31335,24.0,218.777,361.9769507246447
15/9-F-12 H,3588.0,507921.0,2193.0,5781.0,0.3793461338868708,141.56103678929765,47.402,84.527,107.323,89.86449,24.0,199.606,385.33251385091575
15/9-F-12 H,5066.0,767889.0,30.0,5096.0,0.0058869701726844,151.5769838136597,79.97,80.865,106.229,43.46183,24.0,178.00500000000002,327.49553033832484
15/9-F-12 H,4926.0,676600.0,131.0,5057.0,0.025904686573067,137.35282176207878,64.654,79.726,106.611,60.35382,24.0,173.84300000000002,326.5042418317531
15/9-F-12 H,2421.0,346659.0,2472.0,4893.0,0.5052115266707541,143.18835192069392,59.362,87.969,107.339,54.65395,24.0,214.687,347.50365649787904
15/9-F-12 H,5200.0,750704.0,51.0,5251.0,0.0097124357265282,144.36615384615385,54.584,76.733,106.471,72.35622,24.0,168.499,338.80705519768156
15/9-F-12 H,4865.0,690194.0,382.0,5247.0,0.0728035067657709,141.86927029804727,63.96,82.608,107.002,66.04835,24.0,188.876,338.88466359377145
15/9-F-12 H,3622.0,526226.0,22.0,3644.0,0.0060373216245883,145.28602981778022,70.406,76.258,106.118,47.80083,24.0,163.46099999999998,265.4161391051408
15/9-F-12 H,4313.0,603085.0,357.0,4670.0,0.0764453961456102,139.829584975655,76.806,82.557,106.786,52.2164,24.0,183.61400000000003,309.4604363368664
15/9-F-12 H,3175.0,456679.0,29.0,3204.0,0.0090511860174781,143.83590551181103,75.006,72.715,106.03,43.36785,24.0,164.524,250.88888694491533
15/9-F-12 H,1536.0,62016.0,0.0,1536.0,0.0,40.375,112.133,17.301,105.122,0.6,0.5,174.18,241.44690553456266
15/9-F-12 H,2083.0,309949.0,3060.0,5143.0,0.5949834726813145,148.7993278924628,53.468,89.288,107.5,55.77891,24.0,212.88,365.0324199131637
15/9-F-12 H,4883.0,658770.0,93.0,4976.0,0.0186897106109324,134.91091542084783,54.652,79.743,106.501,67.67507,24.0,168.82,322.93501506534164
15/9-F-12 H,1793.0,256518.0,1495.0,3288.0,0.4546836982968369,143.06636921360848,66.662,74.348,107.064,42.22744,24.0,201.712,284.78486819145223
15/9-F-12 H,5298.0,738484.0,768.0,6066.0,0.1266073194856577,139.38920347300868,58.213,83.516,107.038,73.33445,24.0,190.265,386.91167287444455
15/9-F-12 H,3013.434727503168,430594.6768060837,0.0,3013.434727503168,0.0,142.89165545087485,110.629,73.451,105.896,29.90044,23.67,178.219,240.5879489160368
15/9-F-12 H,4433.0,628758.0,0.0,4433.0,0.0,141.8357771260997,94.526,81.189,106.677,49.40652,24.0,186.158,292.49685598834236
15/9-F-12 H,4967.0,720845.0,0.0,4967.0,0.0,145.12683712502516,84.72,80.721,106.635,53.13363,24.0,182.536,318.9779023764307
15/9-F-12 H,4626.0,648793.0,1389.0,6015.0,0.2309226932668329,140.24924340683094,52.68,83.985,107.248,81.16175,24.0,196.073,390.0680568552347
15/9-F-12 H,3143.0,460976.0,7.0,3150.0,0.0022222222222222,146.66751511294942,93.554,77.857,106.072,41.63665,24.0,172.6,245.7161887055594
15/9-F-12 H,3734.0,532080.0,116.0,3850.0,0.0301298701298701,142.49598286020353,73.105,79.606,106.559,49.9053,24.0,171.19400000000002,273.5652767665375
15/9-F-12 H,1857.0,268279.0,3259.0,5116.0,0.6370211102423768,144.46903607969844,59.165,90.057,107.272,51.26175,24.0,223.669,365.88733300219945
15/9-F-12 H,5076.0,711222.0,12.0,5088.0,0.0023584905660377,140.1146572104019,80.495,81.106,106.258,43.49251,24.0,179.116,324.7150743856064
15/9-F-12 H,2724.0,367739.0,117.0,2841.0,0.041182682154171,134.9996328928047,66.92,78.949,106.406,50.37753,24.0,166.086,242.1806265318043
15/9-F-12 H,2272.0,326716.0,2868.0,5140.0,0.5579766536964981,143.80105633802816,61.93,88.073,107.313,51.31863,24.0,218.964,362.0477759198571
15/9-F-12 H,3728.0,534003.0,25.0,3753.0,0.0066613375965893,143.24114806866953,70.738,75.579,106.121,47.51986,24.0,163.447,269.56459216633687
15/9-F-12 H,4348.0,603774.0,359.0,4707.0,0.07626938602082,138.86246550137994,76.344,81.49,106.794,52.58804,24.0,183.675,311.33280500318654
15/9-F-12 H,3371.0,481430.0,12.0,3383.0,0.0035471475022169,142.81518837140314,74.001,76.376,106.032,45.0341,24.0,164.214,255.72777646264265
15/9-F-12 H,2049.0,304810.0,2741.0,4790.0,0.5722338204592902,148.76037091264033,53.227,88.657,107.502,55.87806,24.0,213.569,347.72009257001037
15/9-F-12 H,2500.5714285714284,415195.4285714286,22.857142857142858,2523.428571428571,0.0090579710144927,166.0402193784278,89.005,51.514,105.502,25.8431,5.25,174.685,233.25959742646077
15/9-F-12 H,4842.0,654544.0,37.0,4879.0,0.0075835212133633,135.18050392399834,54.625,79.382,106.505,69.12411,24.0,168.66,317.7548163574451
15/9-F-12 H,2119.0,302185.0,1858.0,3977.0,0.4671863213477495,142.6073619631902,61.224,78.515,107.145,48.90363,24.0,204.13,308.6699142456928
15/9-F-12 H,2190.0,318561.0,4.0,2194.0,0.0018231540565177,145.46164383561643,96.191,73.871,105.983,35.87947,24.0,170.194,223.18162285025812
15/9-F-12 H,3422.222222222222,482311.1111111111,111.1111111111111,3533.333333333333,0.0314465408805031,140.93506493506493,64.079,81.478,106.744,54.45072,2.16,179.255,262.5979714182035
15/9-F-12 H,1092.7659574468084,159197.6170212766,2122.2127659574467,3214.978723404255,0.6601016518424396,145.68317757009345,84.388,68.719,106.838,30.08677,23.5,217.132,297.5684677389367
15/9-F-12 H,5507.0,802974.0,15.0,5522.0,0.0027164070988772,145.80969674959144,70.026,79.659,106.612,61.2049,24.0,177.29899999999998,350.4786660200866
15/9-F-12 H,5281.0,739635.0,734.0,6015.0,0.1220282626766417,140.05586063245596,58.132,83.225,107.043,73.61723,24.0,190.255,383.9491934467174
15/9-F-12 H,3071.0,450348.0,0.0,3071.0,0.0,146.64539238033214,109.447,73.396,105.907,31.02388,24.0,178.067,242.33370411764633
15/9-F-12 H,4706.0,660019.0,1352.0,6058.0,0.223175965665236,140.25053123671907,51.767,84.541,107.264,83.68664,24.0,196.858,392.1130943069736
15/9-F-12 H,3346.0,490197.0,11.0,3357.0,0.0032767351802204,146.5023909145248,92.066,76.712,106.087,42.95633,24.0,173.06699999999998,252.8689801396535
15/9-F-12 H,3742.0,534577.0,117.0,3859.0,0.0303187354236848,142.85863174772848,73.859,79.158,106.567,49.93687,24.0,171.572,273.9527982422753
15/9-F-12 H,1854.0,268151.0,3262.0,5116.0,0.6376075058639562,144.63376483279396,59.18,89.909,107.271,51.31552,24.0,223.689,365.94642427807236
15/9-F-12 H,5121.0,768246.0,12.0,5133.0,0.0023378141437755,150.01874633860575,80.21,80.387,96.227,43.49195,24.0,179.47700000000003,329.0104274297529
15/9-F-12 H,2794.0,374705.0,112.0,2906.0,0.038540949759119,134.11059413027917,65.785,80.271,106.421,51.21728,24.0,166.517,243.69668487205206
15/9-F-12 H,2267.0,325921.0,2839.0,5106.0,0.5560125342734038,143.7675341861491,61.828,87.905,107.312,51.32499,24.0,219.258,360.3654541434161
15/9-F-12 H,3137.0,509075.0,3.0,3140.0,0.0009554140127388,162.28084156837744,97.277,69.262,105.87,32.0,24.0,174.19100000000003,246.29234785712384
15/9-F-12 H,3740.0,528780.0,2390.0,6130.0,0.3898858075040783,141.3850267379679,46.562,86.357,107.346,99.94708,24.0,201.121,405.05425104928446
15/9-F-12 H,5086.0,770162.0,10.0,5096.0,0.0019623233908948,151.42784113252063,80.2,78.988,106.176,43.56119,24.0,178.257,327.72768266152997
15/9-F-12 H,5097.0,728393.0,145.0,5242.0,0.0276611980160244,142.90621934471258,62.769,81.197,106.636,63.94534,24.0,175.259,336.7544975141963
15/9-F-12 H,2456.0,348888.0,2876.0,5332.0,0.5393848462115529,142.05537459283389,58.861,88.297,107.357,54.79016,24.0,215.342,370.05680323205485
15/9-F-12 H,4853.0,706716.0,48.0,4901.0,0.0097939196082432,145.6245621265197,62.644,77.032,106.389,62.31119,24.0,168.031,320.1309250869199
15/9-F-12 H,5013.0,726587.0,414.0,5427.0,0.0762852404643449,144.94055455814882,61.923,83.417,107.032,70.09954,24.0,190.33,349.12675610907473
15/9-F-12 H,2924.1260250323694,419927.49244712986,22.788088044885622,2946.914113077255,0.0077328646748681,143.6078639744952,75.127,72.032,106.066,40.55929,23.17,163.851,243.05655142582577
15/9-F-12 H,4397.771110158595,610622.5460780112,365.19502786112304,4762.966138019718,0.0766738660907127,138.84818713450292,73.894,78.751,106.824,57.14225,23.33,185.672,314.86405935337297
15/9-F-12 H,3512.0,497305.0,7.0,3519.0,0.0019892014776925,141.60165148063783,72.472,76.908,106.046,46.55129,24.0,164.05,260.3229234297486
15/9-F-12 H,2023.0,301573.0,3102.0,5125.0,0.6052682926829268,149.0721700444884,52.772,88.078,107.506,56.38509,24.0,214.25,365.0088960201162
15/9-F-12 H,3103.0,372986.0,3.0,3106.0,0.0009658725048293,120.20174025136964,96.117,75.921,105.897,32.00095,24.0,172.745,245.29568464064417
15/9-F-12 H,4734.0,667776.0,0.0,4734.0,0.0,141.0595690747782,72.732,80.014,106.513,57.46294,24.0,178.113,308.8997592264638
15/9-F-12 H,3254.808510638298,458127.3191489362,2480.68085106383,5735.489361702128,0.432514245014245,140.75400062754943,52.827,83.504,107.358,81.0083,23.5,202.317,385.4149466800505
15/9-F-12 H,2993.0,438550.0,5.0,2998.0,0.0016677785190126,146.52522552622787,95.148,76.625,106.068,40.23154,24.0,172.33400000000003,241.12340244392053
15/9-F-12 H,1843.0,266023.0,3277.0,5120.0,0.6400390625,144.3423765599566,59.885,89.808,107.26,51.06005,24.0,223.147,366.25349733094464
15/9-F-12 H,5333.0,771334.0,38.0,5371.0,0.0070750325823868,144.6341646352897,56.789,79.84,106.536,70.10871,24.0,170.584,343.904467446502
15/9-F-12 H,5044.0,713782.0,448.0,5492.0,0.0815731973780043,141.5111022997621,61.708,80.513,107.045,70.71423,24.0,190.417,353.05550603284365
15/9-F-12 H,4422.0,631333.0,0.0,4422.0,0.0,142.77091813658978,87.166,78.081,106.62,51.14965,24.0,182.011,293.74798541159333
15/9-F-12 H,4285.0,625089.0,1490.0,5775.0,0.258008658008658,145.87841306884482,53.849,85.185,107.277,77.16578,24.0,198.054,378.607761122804
15/9-F-12 H,5727.0,835981.0,88.0,5815.0,0.0151332760103181,145.9718875502008,71.769,80.97,106.614,60.29822,24.0,179.167,367.1288664064623
